"PlayID","Date","CustomerID","Experience","Huntingcabins","Trainingschools","Huntinggrounds","Social","Monsters","Distance","Duration"
10245,2022-12-16,2189,5444,17,7,2,0,15,4.44206422016958,31.6506413807607
10246,2022-12-16,1859,4148,17,6,0,0,33,4.47609391328508,90.2384127032591
10247,2022-12-16,321,7819,13,10,4,1,17,1.18628653974994,148.165276913395
10248,2022-12-16,131,5905,19,19,0,1,17,1.05489289511934,17.8913747869985
10249,2022-12-16,3405,5157,14,9,0,8,12,4.56974886649294,127.966055082358
10250,2022-12-16,1277,3441,12,8,0,3,10,1.40947596467591,79.2596655545206
10251,2022-12-16,1109,3019,10,5,0,5,8,1.18900176242935,104.576160679902
10252,2022-12-16,1349,3514,15,7,0,1,14,4.63572525670787,43.2363690424074
10253,2022-12-16,4776,4181,17,7,0,0,32,3.30691919593508,39.3482974672611
10254,2022-12-16,3924,5462,12,11,0,10,10,1.62090527705226,52.909684613356
10255,2022-12-16,2936,5017,14,7,2,2,4,3.17031223716773,89.9441454081991
10256,2022-12-16,1391,4698,13,10,1,2,10,1.47660051401387,68.0541382978844
10257,2022-12-16,4035,5490,14,14,0,1,16,9.89564588571073,51.5420229422246
10258,2022-12-16,4219,4396,14,7,1,3,12,0.95945824617663,73.7226388352095
10259,2022-12-16,4721,3354,14,7,0,2,14,1.54132634672043,93.3916496865653
10260,2022-12-16,1761,3018,20,5,0,0,13,3.68209376174176,20.2373425141141
10261,2022-12-16,3555,5107,19,9,0,0,22,12.5661220022214,73.8897320496034
10262,2022-12-16,3716,4930,13,5,2,2,14,1.79946917448698,169.069927792803
10263,2022-12-16,1712,2751,13,6,0,1,9,2.51412097059111,99.5317883342192
10264,2022-12-16,137,3755,20,8,0,0,16,3.5520785474357,57.0931567114523
10265,2022-12-16,1453,5408,17,7,2,1,15,2.07964311317372,42.2922604552872
10266,2022-12-16,560,4165,18,5,0,1,22,9.64560536236729,68.1878306921399
10267,2022-12-16,4852,3367,14,1,1,3,9,4.16973182195381,84.2366947109998
10268,2022-12-16,3131,5286,14,2,3,1,14,2.86131296125262,38.3093303202244
10269,2022-12-16,2279,4131,19,10,0,0,15,4.30693293775919,71.2802925846798
10270,2022-12-16,3615,3631,21,7,0,0,11,6.31084533583773,67.9238347131234
10271,2022-12-16,1490,4155,15,5,1,1,15,4.54796548487787,33.4381553123847
10272,2022-12-16,2924,3338,21,3,0,0,30,1.8809988461823,24.1879838558896
10273,2022-12-16,557,2918,14,4,0,0,27,0.679693531641889,22.3451439669434
10274,2022-12-16,1732,5143,14,5,3,0,7,0.926039561342344,74.3082259720004
10275,2022-12-16,3614,4202,15,14,0,0,7,3.02320401372685,33.6731284123587
10276,2022-12-16,374,7942,12,14,3,2,18,2.41647367507465,107.82532037964
10277,2022-12-16,1034,2219,14,5,0,0,4,3.18918718650876,53.9745541886562
10278,2022-12-16,1333,4809,12,3,3,0,9,1.59087130683805,169.784979204824
10279,2022-12-16,1936,3841,19,6,0,0,20,6.90842587917796,74.8560326928453
10280,2022-12-16,4667,4774,15,9,0,1,38,1.23623107763579,22.478662982352
10281,2022-12-16,902,6266,12,7,3,3,12,0.659219157215518,163.663353415703
10282,2022-12-16,1758,4340,20,8,0,1,27,1.90180628478716,28.5311438369521
10283,2022-12-16,4685,3721,19,4,0,2,11,10.214428246126,84.1479975131971
10284,2022-12-16,2600,4792,16,10,0,0,24,7.92438411367936,57.0561992410362
10285,2022-12-16,4597,5363,18,6,2,1,11,5.12870024534338,42.6521882050549
10286,2022-12-16,4148,7239,16,7,4,0,13,3.89123372510162,20.73862467291
10287,2022-12-16,4225,3224,22,3,0,0,19,5.74400717186006,55.9717227012522
10288,2022-12-16,3041,5372,12,7,2,3,12,1.72150354736612,135.014377267188
10289,2022-12-16,3592,3566,15,3,0,1,24,8.15695149134914,51.7031792854568
10290,2022-12-16,2173,2475,18,3,0,0,7,6.25410519113008,32.4791486133379
10291,2022-12-16,2314,2842,11,7,0,2,7,1.41917223420148,128.915150530023
10292,2022-12-16,3011,2681,13,3,0,2,12,4.31463238591731,26.9147471938119
10293,2022-12-16,2022,4289,19,4,0,1,43,1.88574550274905,27.3206377683464
10294,2022-12-16,4784,1843,11,2,0,1,10,1.92715165928885,96.3019278841519
10295,2022-12-16,4622,3839,14,5,1,1,15,1.89016605910046,122.499004224666
10296,2022-12-16,176,3572,18,7,0,0,21,2.21864594478107,41.8735984457025
10297,2022-12-16,2175,6324,14,7,3,1,12,4.23632834563623,37.1307281317966
10298,2022-12-16,62,4917,23,9,0,0,37,1.17331568181709,27.5080538647959
10299,2022-12-16,1629,2644,12,6,0,2,5,1.9428711549365,102.411712215853
10300,2022-12-16,447,9053,12,18,3,6,7,3.0311898476513,136.062071865814
10301,2022-12-16,3688,4155,11,6,0,0,24,12.0525689695096,72.1915005995006
10302,2022-12-16,1687,3567,17,7,0,0,20,3.16518560662077,61.8461545732337
10303,2022-12-16,4594,2971,14,3,1,2,4,0.712243435798367,124.0795645866
10304,2022-12-16,333,5662,14,4,3,1,18,0.617721797448251,157.16392962069
10305,2022-12-16,2259,4430,13,11,0,1,24,1.79624588985832,120.378521244388
10306,2022-12-16,2696,5164,14,8,2,1,9,2.14102289709538,165.546365377554
10307,2022-12-16,1649,2544,12,6,0,0,11,1.93516516751411,88.3420595562025
10308,2022-12-16,4155,5655,18,15,0,1,28,1.54971459876953,19.4566732022205
10309,2022-12-16,2587,3447,14,7,0,0,18,4.4710207311905,43.5568963524861
10310,2022-12-16,1076,3868,11,9,0,0,16,7.17805244425601,42.7775289121575
10311,2022-12-16,4172,2665,19,4,0,0,16,1.15419674321877,24.1382260368611
10312,2022-12-16,3375,6536,19,11,1,1,36,3.86149746986755,19.2493631571211
10313,2022-12-16,3651,6227,16,14,1,0,30,1.26761779498023,27.7354326604175
10314,2022-12-16,4383,3606,14,4,0,6,13,2.56146952237517,149.742789794845
10315,2022-12-16,390,2827,10,7,0,0,16,1.27308123434267,126.662296171228
10316,2022-12-16,1694,4615,16,13,0,0,23,0.652445081889238,16.3033596481553
10317,2022-12-16,1122,3987,14,6,0,0,38,1.8743700421851,24.7954668336766
10318,2022-12-16,245,4803,18,6,0,0,16,19.0295372339672,50.1755087794211
10319,2022-12-16,391,3414,20,6,0,0,18,3.14027195585842,29.3960082846438
10320,2022-12-16,2103,7898,15,5,5,1,11,3.98168353115,54.9176846520577
10321,2022-12-16,3790,4561,17,12,0,0,23,1.60553879055912,21.507751472741
10322,2022-12-16,842,4273,16,8,0,0,14,11.7290473817334,77.1510996652091
10323,2022-12-16,3366,3933,19,6,0,2,24,1.83332727606595,22.9923878623576
10324,2022-12-16,1840,6063,19,17,0,0,30,2.12820595406444,18.272218139754
10325,2022-12-16,1026,3403,12,8,0,1,19,0.526800033876382,113.634026594342
10326,2022-12-16,4805,3884,17,3,1,1,18,3.34173238544194,47.1691740569492
10327,2022-12-16,1630,7347,11,9,3,7,9,1.46704341931913,75.4769702653289
10328,2022-12-16,4320,3546,11,6,1,1,11,0.459719060066191,96.8074890318621
10329,2022-12-16,4165,3581,14,4,1,2,8,2.81131846535646,134.705680780221
10330,2022-12-16,1170,4509,17,9,0,1,15,9.08511251152653,84.2188983635905
10331,2022-12-16,1630,3938,10,10,0,3,12,2.37504779448204,136.397401111896
10332,2022-12-16,2350,4481,11,9,1,1,17,0.805571123235654,83.9515619318417
10333,2022-12-16,3853,6220,14,5,4,0,6,2.19761567923937,28.488946130067
10334,2022-12-16,2255,4702,13,8,1,3,14,1.5233296713879,135.574851916198
10335,2022-12-16,513,4281,22,5,1,0,16,3.805930329819,49.904982252115
10336,2022-12-16,2071,4444,19,7,0,1,19,9.43926525049936,74.7720576684904
10337,2022-12-16,981,3854,11,14,0,0,4,3.03560114171808,86.6116278622543
10338,2022-12-16,2918,5629,11,9,2,4,7,1.29224500101395,87.9912768288695
10339,2022-12-16,252,6070,16,12,0,2,37,6.20318502707819,79.4603499642238
10340,2022-12-16,491,2996,14,8,0,0,10,1.95826236879969,147.132809585767
10341,2022-12-17,1275,6285,12,9,3,0,15,1.35081509769714,94.1299587798545
10342,2022-12-17,1315,2946,15,4,0,1,16,3.96476846835308,38.6303890126749
10343,2022-12-17,3930,3966,14,6,1,0,16,2.65536619502789,41.6103384297303
10344,2022-12-17,827,3685,14,3,1,2,14,2.85046907606705,39.1169933309062
10345,2022-12-17,1087,4495,18,11,0,0,24,1.94732504786025,32.8161203262955
10346,2022-12-17,1014,5954,20,12,0,1,45,1.03537216879514,18.4221816642994
10347,2022-12-17,480,2173,15,2,0,1,12,2.23425181233116,36.7540245563727
10348,2022-12-17,1520,4505,19,6,1,0,14,6.5450468613994,75.1502370666665
10349,2022-12-17,4569,3640,9,6,1,0,17,1.40314757319862,72.9622647568052
10350,2022-12-17,4959,6782,16,18,1,0,10,8.82317997472107,67.3668843934934
10351,2022-12-17,4208,2925,10,7,0,0,15,2.74586790290948,115.366083169935
10352,2022-12-17,4937,4816,14,9,0,2,27,5.6640368361553,59.6925642231194
10353,2022-12-17,569,3667,15,7,0,2,13,4.67211314393062,33.7850468462466
10354,2022-12-17,2976,5453,12,8,1,8,8,2.5328297309417,101.834409687059
10355,2022-12-17,571,3795,11,6,1,0,17,1.95033596895282,34.1049048391027
10356,2022-12-17,3503,4429,15,5,0,0,52,0.789963819858645,28.3828943476617
10357,2022-12-17,4849,6137,13,7,1,12,12,0.8693066975088,108.113945592163
10358,2022-12-17,4437,3366,10,6,1,0,9,2.15506055888991,111.622204955858
10359,2022-12-17,2301,5250,19,11,0,0,14,13.9961663956755,50.3513515326074
10360,2022-12-17,50,3702,15,7,0,0,29,1.02240546770012,27.6007162663079
10361,2022-12-17,3103,4593,14,6,1,0,22,5.93396821415811,29.8659442405296
10362,2022-12-17,1685,3125,18,4,0,0,16,6.24852515374545,64.5644900321666
10363,2022-12-17,3996,2738,10,5,0,2,12,2.37678999749073,103.84719166887
10364,2022-12-17,36,3637,16,7,0,1,16,4.36824392179597,46.0811157893053
10365,2022-12-17,2080,4004,19,8,0,2,18,1.54279075293812,21.9766410954212
10366,2022-12-17,825,12106,8,7,9,1,19,1.56189639873997,93.5003910514398
10367,2022-12-17,442,6111,19,11,0,1,50,2.60513795009859,13.7336465977004
10368,2022-12-17,4972,4548,13,4,2,1,17,0.480016406449901,43.0021958871826
10369,2022-12-17,4101,3499,17,7,0,1,12,4.48961279758865,77.6644494899433
10370,2022-12-17,73,3064,14,6,0,0,22,0.641023289478254,30.7073081421598
10371,2022-12-17,3532,3609,17,5,0,0,21,7.08845331355299,59.3508582345226
10372,2022-12-17,250,5691,17,15,0,0,33,1.90906192296704,25.7363215544955
10373,2022-12-17,1272,4541,15,6,1,4,12,1.90757637722926,146.068421730175
10374,2022-12-17,599,3246,13,10,0,0,9,1.46096705819987,81.110518737797
10375,2022-12-17,1173,3193,14,9,0,1,9,0.425727862693132,79.685995359753
10376,2022-12-17,3388,3082,12,4,0,5,11,1.32316345357436,171.269667976361
10377,2022-12-17,1536,4101,15,5,1,1,18,2.51256115960022,47.4048552529933
10378,2022-12-17,2619,6849,10,4,3,10,6,2.48767133334665,81.1131135677191
10379,2022-12-17,3088,3343,15,4,0,0,19,8.43380749832229,44.3150335978162
10380,2022-12-17,4663,4320,17,5,1,1,18,3.70473449836391,40.791730668877
10381,2022-12-17,3584,3340,18,7,0,0,18,1.39599736715373,39.5215106324666
10382,2022-12-17,4270,3631,16,10,0,0,6,5.30984656375758,55.200352177721
10383,2022-12-17,1960,4755,18,8,0,0,17,14.0451494530161,38.608164544223
10384,2022-12-17,1214,3855,15,10,0,0,16,3.04811214979141,24.6724724217428
10385,2022-12-17,3356,4265,20,4,0,0,47,1.15234495577618,30.3409929205349
10386,2022-12-17,213,4360,14,8,0,0,15,13.102273323267,83.3186576924153
10387,2022-12-17,2308,2930,15,3,0,1,22,2.79799404219583,41.0698924747821
10388,2022-12-17,2025,3062,14,5,0,0,22,2.61565177271134,20.7162401618578
10389,2022-12-17,4644,5051,15,8,2,0,12,1.01447003766964,149.01131681629
10390,2022-12-17,4853,4484,13,7,1,2,19,0.836117116290749,84.6763043647215
10391,2022-12-17,2023,7268,13,8,3,0,31,4.68063352923247,31.9512258898688
10392,2022-12-17,1034,3375,15,4,0,3,20,2.25011882586805,40.6500619206577
10393,2022-12-17,2982,6858,15,8,3,2,12,5.08261787316445,29.9394580361607
10394,2022-12-17,56,3764,14,5,0,1,31,3.14276488369434,25.1179038248081
10395,2022-12-17,552,3513,12,9,0,1,15,1.62599143735156,66.0579071609778
10396,2022-12-17,3624,4622,13,11,0,0,33,1.21950456437729,32.4095467589242
10397,2022-12-17,1409,3898,11,13,0,1,8,1.4834132930245,101.876648977339
10398,2022-12-17,1991,2729,15,3,0,1,22,0.791735849606833,20.8560248960938
10399,2022-12-17,4554,4316,12,7,2,0,5,0.662191023710325,51.1757769794123
10400,2022-12-17,2722,6260,15,11,1,2,23,7.60422344012516,49.5833019169471
10401,2022-12-17,3837,6420,18,12,1,0,38,2.19915640863468,19.7458141600265
10402,2022-12-17,1245,6069,12,14,1,4,13,2.19417125470682,98.0580735608317
10403,2022-12-17,284,3908,14,4,1,4,10,1.07943242026239,99.2498822773191
10404,2022-12-17,3925,3786,16,4,1,0,12,5.86052514606134,74.6748214542689
10405,2022-12-17,2144,4688,17,9,0,2,17,7.88313518819206,59.6028550745375
10406,2022-12-17,3550,4562,18,7,0,0,42,1.62079874144853,19.8110929646668
10407,2022-12-17,182,3117,17,7,0,0,15,1.16541357506848,18.0672805471349
10408,2022-12-17,3999,4890,16,9,1,1,14,3.89952424161916,21.4357790847736
10409,2022-12-17,2702,3367,10,4,1,1,15,1.17173477693603,144.556987987412
10410,2022-12-17,3260,3184,14,8,0,0,15,1.33797921801973,31.1896531855128
10411,2022-12-17,2847,2668,12,3,1,0,7,1.17776096796431,99.1470974537877
10412,2022-12-17,182,5954,19,8,1,0,39,4.54394447586569,13.1015658806825
10413,2022-12-17,3136,5216,23,13,0,0,27,1.1601102448641,20.111847898873
10414,2022-12-17,2275,5714,17,16,0,0,32,0.644444623991725,14.1584902958055
10415,2022-12-17,4735,4981,10,2,3,1,14,1.81358607662529,63.9111369980752
10416,2022-12-17,3587,4866,20,13,0,1,18,1.65653440585101,22.1272853016994
10417,2022-12-17,4421,4250,17,6,0,0,40,2.00426729956974,31.0826581119282
10418,2022-12-17,3572,4961,14,6,2,2,12,0.609929489923606,151.590848169339
10419,2022-12-17,2700,3637,16,10,0,1,11,0.867927818973983,154.869815391714
10420,2022-12-17,2706,7457,13,6,4,4,13,1.57242537344201,127.512368145096
10421,2022-12-17,2954,4305,12,4,1,6,8,3.05319205452363,95.7299739056479
10422,2022-12-17,4619,3734,18,6,0,0,29,1.83880903436843,21.8603166716503
10423,2022-12-17,3049,3145,16,6,0,0,21,0.952119269068482,107.354492853109
10424,2022-12-17,1728,6684,16,7,3,4,11,1.34276351695937,117.25413810116
10425,2022-12-17,587,4754,21,12,0,0,14,6.04459766554122,98.0627152018147
10426,2022-12-17,4942,3914,17,8,0,0,11,9.13872972981377,104.167644831162
10427,2022-12-17,2077,2878,17,5,0,0,13,3.77669550338877,86.8820943578083
10428,2022-12-17,1649,4483,11,10,1,1,12,1.33056328304234,87.8032383805711
10429,2022-12-17,4227,3729,24,7,0,0,11,5.78862304029318,75.950587863903
10430,2022-12-17,1414,4764,18,7,0,0,20,14.6370319625936,77.1788791951835
10431,2022-12-17,4046,2529,13,4,0,0,7,7.29284874528893,83.5272178631783
10432,2022-12-17,2418,5636,20,11,1,0,27,0.862691515778057,34.6420388502917
10433,2022-12-17,2576,3444,13,4,1,1,7,4.43931045375669,166.260680861489
10434,2022-12-17,3890,4766,10,2,2,6,12,0.66158574783737,113.579365446574
10435,2022-12-17,636,6144,11,7,3,1,15,2.43662643213801,136.97357683366
10436,2022-12-17,4192,4951,17,8,0,0,16,17.0056926099238,69.0701688862458
10437,2022-12-17,2541,6407,12,10,3,0,12,2.067561653036,109.674722596386
10438,2022-12-17,3267,3642,15,7,0,0,20,4.92240440121233,38.7151439427915
10439,2022-12-18,343,3150,18,4,0,0,27,1.00435847422647,26.2685476916949
10440,2022-12-18,2881,4715,17,11,0,3,9,6.15077614030968,45.4621183593531
10441,2022-12-18,678,3792,24,4,0,1,30,0.91930131725651,20.9686118626431
10442,2022-12-18,707,4362,12,9,1,1,12,1.62166866890327,89.055426610842
10443,2022-12-18,1579,7170,13,9,4,0,11,1.69811317076652,120.798964926725
10444,2022-12-18,1370,4056,19,4,0,1,38,2.05968926678519,33.9735427589371
10445,2022-12-18,2442,6245,15,8,2,1,28,2.95353970512262,42.2529937738779
10446,2022-12-18,2546,3449,16,5,0,1,21,3.98596968373167,106.943031812826
10447,2022-12-18,4258,5071,20,8,0,1,18,13.7140838311499,66.722042442598
10448,2022-12-18,2667,3371,11,11,0,0,11,0.714180965867933,83.3130976635377
10449,2022-12-18,867,3480,15,9,0,0,9,4.80426055605373,69.6613365636227
10450,2022-12-18,4179,2812,17,6,0,0,9,3.12448951628894,41.2608850988109
10451,2022-12-18,3179,3501,15,4,0,0,15,12.0087914691256,129.035947390716
10452,2022-12-18,2970,4622,11,11,0,5,15,1.22313455995791,93.3789687574406
10453,2022-12-18,2779,2808,22,2,0,0,22,2.08035373408082,47.5322482985399
10454,2022-12-18,4998,3033,13,6,0,2,7,4.32900272557963,121.894115093275
10455,2022-12-18,786,2514,17,2,0,0,11,7.14137481372465,39.3081593994596
10456,2022-12-18,2728,5437,20,12,0,1,19,8.87102542047437,49.812281123375
10457,2022-12-18,3087,4141,15,7,0,0,38,0.910261276170038,19.4279471724676
10458,2022-12-18,467,5388,11,9,2,0,19,0.880807583692475,102.057467058357
10459,2022-12-18,2993,4508,20,10,0,1,11,7.58263260243169,52.0399946418868
10460,2022-12-18,1097,2913,10,3,1,1,11,0.629757462941266,65.5847737675024
10461,2022-12-18,2380,3755,11,6,1,0,16,2.04841841065332,132.480926483738
10462,2022-12-18,3683,2819,11,4,0,2,19,1.19311350093857,46.8405120035202
10463,2022-12-18,3140,4366,15,10,0,4,12,2.16279908045854,63.4039116777682
10464,2022-12-18,3288,3052,14,5,0,1,20,1.5244561152357,32.8807902607819
10465,2022-12-18,93,6063,9,5,3,3,17,1.63247025458129,121.272797752883
10466,2022-12-18,3999,8491,12,10,5,1,10,1.90999477805962,34.7273283685884
10467,2022-12-18,1986,4811,17,10,0,1,17,9.10744067773854,50.1043265322748
10468,2022-12-18,4549,3469,16,7,0,0,8,8.68523331547634,70.5716324492711
10469,2022-12-18,2190,4224,16,7,0,0,39,0.740458560429667,36.2874876686404
10470,2022-12-18,2936,5019,12,6,2,2,14,1.19256753995778,90.3181071652788
10471,2022-12-18,63,3423,16,8,0,0,13,3.72519388115856,61.1776859459544
10472,2022-12-18,360,3074,9,8,0,1,15,0.739761767742907,64.6923863459824
10473,2022-12-18,58,5837,22,15,0,0,25,4.86523385295621,69.6191406017245
10474,2022-12-18,2042,6733,12,9,3,2,16,1.32712774217403,131.232461434908
10475,2022-12-18,4422,5362,24,11,0,1,21,7.12453887185656,75.8138804564364
10476,2022-12-18,4887,4023,22,7,0,0,27,1.72979074720169,18.2428972752555
10477,2022-12-18,2221,4395,15,8,0,1,25,5.95364049095953,50.021516259172
10478,2022-12-18,4861,4552,11,5,2,1,13,1.51736705204881,49.7059134904575
10479,2022-12-18,2525,4253,19,7,0,0,37,0.531641148611091,15.3237398307187
10480,2022-12-18,1117,4062,20,4,0,1,15,13.1228737672219,64.2853895152583
10481,2022-12-18,1036,4949,14,9,0,0,47,0.992998965059938,23.0633708243887
10482,2022-12-18,4322,4388,16,11,0,1,13,5.38402708125914,32.185456794814
10483,2022-12-18,4073,4517,21,5,0,0,12,18.6715087444967,44.5461232960321
10484,2022-12-18,844,5588,13,13,1,1,20,1.37530088163711,28.4184898239781
10485,2022-12-18,2972,5181,14,6,2,1,15,3.30535815666311,31.362101558436
10486,2022-12-18,2725,3950,16,8,0,1,26,0.501991709551166,22.161326864779
10487,2022-12-18,1091,3884,12,5,1,1,13,4.34056841573349,27.4901645920534
10488,2022-12-18,3514,3758,13,5,1,2,11,1.58035356086359,81.9052811108109
10489,2022-12-18,3667,3685,13,4,1,0,18,3.34969113834126,41.9140906147495
10490,2022-12-18,401,5538,12,7,3,1,5,0.881685416440869,101.71658983934
10491,2022-12-18,3655,3222,13,6,0,1,8,7.72074748375296,35.3678467485485
10492,2022-12-18,3783,5341,12,7,2,3,10,2.40989875682834,76.9931285778605
10493,2022-12-18,4096,5038,16,11,0,0,23,8.8794911203006,69.1645917653818
10494,2022-12-18,674,4704,16,12,0,0,13,8.54328981024816,61.6250857865769
10495,2022-12-18,1541,2707,12,3,1,0,8,1.07318661644227,132.300079452169
10496,2022-12-18,1388,4535,13,7,1,2,17,2.35159231459672,43.3184306605854
10497,2022-12-18,3739,5120,14,6,2,1,12,4.19802611062117,44.927910412345
10498,2022-12-18,3164,5382,18,8,0,0,34,11.819896007188,67.0554761291324
10499,2022-12-18,2704,6042,15,8,2,3,13,4.41694037551962,74.9617211322384
10500,2022-12-18,2400,3704,21,5,0,0,23,5.04108499445611,80.8372809812547
10501,2022-12-18,2301,4576,17,12,0,0,10,8.25506877798334,75.3921201783424
10502,2022-12-18,558,4875,12,7,2,1,12,0.754436661272597,66.6242346364908
10503,2022-12-18,2775,2877,15,4,0,1,13,4.76687345576292,27.4837471863108
10504,2022-12-18,1768,7012,14,3,4,0,23,5.62266628947584,22.5307243005133
10505,2022-12-18,1310,3807,13,3,0,10,9,1.0702105189258,91.1748509245298
10506,2022-12-18,2919,4677,14,14,0,0,22,0.766697415883785,23.8498122076543
10507,2022-12-18,247,4792,18,5,0,0,20,18.9194433706688,51.1521737592545
10508,2022-12-18,2125,2790,12,6,0,1,12,1.901802699952,133.413881209391
10509,2022-12-18,1296,4566,19,6,0,0,43,2.66235022303268,35.8772710065155
10510,2022-12-18,2074,5516,18,6,1,0,36,6.15682856343833,40.1266047071625
10511,2022-12-18,813,3962,20,6,0,0,19,8.11910160458178,55.0402912850609
10512,2022-12-18,428,3801,19,4,0,1,34,1.51148077148356,27.1739849193764
10513,2022-12-18,3959,3474,15,6,0,1,16,5.24387100000984,46.0930961082447
10514,2022-12-18,55,3615,18,7,0,0,12,7.14666950693145,65.3956125851229
10515,2022-12-18,1512,4612,16,10,0,0,35,0.618493989741419,27.0789753278705
10516,2022-12-18,506,4247,17,3,1,2,13,7.47138221097213,46.738205302991
10517,2022-12-18,3879,3636,17,5,0,2,20,3.86457791815663,43.1511547895768
10518,2022-12-18,2144,3933,17,8,0,0,14,7.83449960948743,83.2374410554811
10519,2022-12-18,1187,2869,21,1,0,0,12,10.1924152347529,31.8556364229468
10520,2022-12-18,4212,5495,25,11,0,1,33,1.95413640807625,24.4174968011857
10521,2022-12-18,2392,3184,12,3,1,0,10,4.83985982397942,28.67282535704
10522,2022-12-18,3161,4693,14,10,0,6,13,1.43484445127398,86.2546791572472
10523,2022-12-18,1412,6501,10,7,2,9,10,3.012384934243,54.230009950905
10524,2022-12-18,3223,3438,12,6,0,5,9,1.8790395752852,75.716767111128
10525,2022-12-18,2673,4006,16,8,0,1,25,1.55944134389658,41.2346452535181
10526,2022-12-18,3200,5321,22,12,0,0,33,1.70624635717175,42.4826755928231
10527,2022-12-18,3951,3949,20,4,0,1,20,9.49221112738118,80.5967540191051
10528,2022-12-18,427,3922,16,9,0,0,23,1.71779690132532,23.2968561164198
10529,2022-12-18,1598,2665,16,3,0,0,22,1.65102662633282,28.103853770431
10530,2022-12-18,2035,3741,18,5,0,0,23,6.9114957471403,88.2080547858624
10531,2022-12-18,4724,4866,16,14,0,0,23,1.16406887325166,48.7976996736726
10532,2022-12-18,2481,4733,13,12,0,1,23,3.32766026139181,23.4974238839419
10533,2022-12-18,4963,4044,20,10,0,0,19,0.93626870447305,35.3419201168547
10534,2022-12-18,2682,3704,13,4,0,4,15,7.03567939616841,37.536809834164
10535,2022-12-18,3616,10844,13,13,7,1,5,1.44006623512093,179.241603947327
10536,2022-12-18,2859,4729,17,12,0,0,21,4.2858615815151,109.415300704376
10537,2022-12-18,1562,5619,24,15,0,1,20,2.19349254738384,28.760314835151
10538,2022-12-18,3449,2771,19,5,0,0,11,2.70710189033702,58.0684242391379
10539,2022-12-18,1478,4741,16,10,0,0,36,1.40796474051734,21.7645936303922
10540,2022-12-18,2988,3537,13,5,1,1,12,0.870750594848415,70.455655638849
10541,2022-12-18,1250,4622,18,10,0,0,24,5.22350492304559,38.2515587321722
10542,2022-12-18,2237,5481,10,6,2,5,14,0.805998314071002,109.824469293472
10543,2022-12-18,1007,7945,14,6,5,1,15,0.952360557488232,108.316041922145
10544,2022-12-18,1259,4805,18,12,0,0,29,0.547857378138299,29.0050333000627
10545,2022-12-18,1037,4959,14,4,2,0,19,5.09318064293292,34.6267247321301
10546,2022-12-18,1806,4021,18,8,0,0,18,6.21305210163977,61.2608688163225
10547,2022-12-18,3177,7287,18,15,1,0,43,2.36564426036838,25.0149234191515
10548,2022-12-19,1616,2217,10,3,0,1,15,1.66844293369304,76.699173570824
10549,2022-12-19,2470,4117,17,9,0,0,16,6.66629326004135,54.2916637732758
10550,2022-12-19,3158,4862,17,5,0,0,25,17.6249367346435,64.9386324709004
10551,2022-12-19,2110,4161,9,10,1,0,11,1.60678911632906,87.9212992974455
10552,2022-12-19,4944,5901,11,7,3,1,11,2.00962879821433,83.8074803825294
10553,2022-12-19,3815,4070,17,7,0,1,29,1.69778115326508,30.752892169437
10554,2022-12-19,3435,5311,16,6,2,1,18,2.10997891631617,32.1011605245309
10555,2022-12-19,2648,4059,19,6,0,0,36,1.08801714994636,16.1444834800141
10556,2022-12-19,3864,2733,18,4,0,0,16,2.32759895109345,33.5073301342232
10557,2022-12-19,1408,5637,20,12,0,0,16,14.3736267925073,74.9886642079693
10558,2022-12-19,4184,6344,17,17,0,0,38,1.9428526164512,33.0328923709959
10559,2022-12-19,2359,4444,18,11,0,0,9,8.94446018942253,45.6881606972042
10560,2022-12-19,2619,9464,14,6,7,0,10,0.63579474423126,74.8460310348731
10561,2022-12-19,1988,2607,13,5,0,2,9,1.06862896618278,117.438036775871
10562,2022-12-19,2426,4566,24,7,0,1,21,7.16174503625987,37.6163247011338
10563,2022-12-19,3510,6466,14,12,2,1,15,4.15910265834294,40.871119222872
10564,2022-12-19,1597,4214,16,10,0,0,27,0.637295229805107,24.8017351426689
10565,2022-12-19,3600,9614,16,7,5,4,22,5.14193804569684,35.0896006262478
10566,2022-12-19,2874,2432,14,4,0,0,7,5.81784650873731,25.4005709049886
10567,2022-12-19,1249,4232,13,12,0,1,17,1.32257053693798,111.030111430876
10568,2022-12-19,3999,3642,17,4,1,0,11,4.4157117603872,28.1520828682641
10569,2022-12-19,4676,6106,17,4,3,2,14,3.55931035070858,19.7574616446573
10570,2022-12-19,4268,2714,17,4,0,0,18,1.64395024475279,20.630457717651
10571,2022-12-19,923,2634,18,3,0,0,20,1.33721958225794,21.6490507053327
10572,2022-12-19,3537,5393,15,2,3,1,14,3.42844786525239,44.9339942424914
10573,2022-12-19,4227,3787,19,8,0,0,19,2.86648352634689,82.3277575548124
10574,2022-12-19,4865,3402,10,6,1,1,9,0.519994280819584,87.0863996527347
10575,2022-12-19,963,4696,17,11,0,0,17,7.96242342852361,65.5823966667973
10576,2022-12-19,944,5948,15,4,4,0,6,0.979663031809258,96.4250216268843
10577,2022-12-19,4067,4570,15,6,0,1,17,15.6993659061464,68.6733164104498
10578,2022-12-19,3271,3641,14,5,0,0,21,8.91277704941154,61.2245771973281
10579,2022-12-19,4674,3884,16,7,0,0,19,7.33969462327875,38.8540239245637
