"CustomerID","CustomerType","Registrationdate","Gender","Age","fallbonus","Income"
2142,2,2021-08-07,0,19,0,3
2143,2,2022-04-28,0,27,0,1
2144,1,2022-01-22,1,22,0,1
2145,4,2017-07-24,1,18,0,3
2146,1,2021-06-03,1,56,1,3
2147,1,2019-02-09,0,31,0,3
2148,2,2022-02-21,0,8,0,1
2149,2,2022-03-04,1,31,0,1
2150,1,2022-01-22,0,25,0,3
2151,4,2022-04-26,1,10,0,3
2152,2,2019-11-14,1,14,0,3
2153,3,2019-07-25,0,22,0,2
2154,1,2022-02-04,1,77,0,1
2155,3,2022-03-25,0,8,0,3
2156,2,2021-12-20,1,47,0,1
2157,4,2022-01-06,1,11,0,1
2158,1,2021-05-27,0,39,0,3
2159,2,2022-02-08,0,28,0,1
2160,1,2016-11-28,0,34,0,3
2161,4,2018-05-11,0,22,0,2
2162,3,2021-05-14,0,31,0,3
2163,3,2021-03-31,1,30,0,1
2164,2,2018-02-22,0,46,0,1
2165,1,2016-07-19,1,49,0,2
2166,2,2021-11-14,0,18,1,1
2167,4,2017-10-29,0,38,0,2
2168,2,2021-08-31,1,34,0,1
2169,2,2019-01-10,0,47,1,1
2170,3,2022-03-04,1,33,0,2
2171,1,2020-09-01,0,8,0,2
2172,4,2022-01-29,1,27,0,3
2173,2,2017-12-29,0,49,0,3
2174,3,2022-04-23,0,20,0,3
2175,2,2022-03-26,1,8,0,2
2176,4,2018-04-26,0,32,0,3
2177,1,2022-02-02,1,12,0,3
2178,1,2022-04-20,0,29,0,1
2179,2,2022-03-14,0,10,0,3
2180,3,2022-04-27,0,32,0,2
2181,4,2021-10-02,0,27,0,1
2182,2,2022-03-20,1,28,0,1
2183,1,2022-02-01,0,17,0,2
2184,2,2022-03-01,0,16,1,3
2185,2,2021-10-20,1,43,0,2
2186,4,2021-08-31,1,11,0,2
2187,1,2022-02-04,0,38,0,2
2188,3,2022-04-24,1,48,0,3
2189,2,2019-04-13,1,18,0,3
2190,4,2022-03-01,0,11,0,1
2191,1,2022-01-02,1,10,0,3
2192,3,2022-01-21,0,16,0,2
2193,1,2022-02-24,0,25,0,3
2194,3,2020-10-16,1,35,0,3
2195,1,2017-08-11,0,26,0,3
2196,4,2017-01-28,1,24,0,2
2197,1,2022-03-10,0,61,1,1
2198,3,2019-11-17,1,41,0,1
2199,2,2022-01-16,0,29,1,3
2200,2,2021-01-26,0,29,0,1
2201,4,2017-08-07,0,18,1,2
2202,3,2022-02-02,1,27,0,2
2203,4,2021-11-30,0,45,0,3
2204,4,2017-12-20,0,45,1,3
2205,3,2022-03-11,0,24,0,2
2206,3,2022-04-26,1,34,0,2
2207,1,2022-01-01,1,21,0,2
2208,4,2022-01-29,0,24,0,2
2209,2,2018-06-17,0,12,0,3
2210,3,2019-12-06,0,50,0,1
2211,1,2018-08-14,1,11,1,3
2212,2,2021-08-24,0,12,0,1
2213,4,2017-09-18,1,29,0,1
2214,4,2019-05-16,0,28,1,2
2215,4,2020-02-18,1,10,1,1
2216,1,2021-07-01,0,49,0,3
2217,1,2022-03-07,0,33,0,3
2218,2,2022-04-12,0,16,0,2
2219,1,2022-03-25,1,33,0,3
2220,3,2021-05-22,0,32,0,3
2221,1,2020-02-05,1,64,0,1
2222,1,2022-04-17,0,68,0,3
2223,2,2018-01-13,1,74,0,3
2224,4,2022-01-21,0,38,0,3
2225,1,2018-01-21,0,22,1,3
2226,4,2021-03-16,0,67,1,1
2227,3,2022-03-12,1,7,0,2
2228,2,2018-01-10,0,32,1,3
2229,2,2022-01-30,1,25,1,3
2230,1,2021-02-11,1,44,0,3
2231,4,2016-09-11,0,23,0,3
2232,3,2020-05-21,0,30,0,1
2233,3,2022-03-28,0,8,1,1
2234,3,2022-03-29,0,28,0,2
2235,2,2022-02-14,1,25,0,1
2236,1,2022-01-15,0,13,0,3
2237,3,2022-02-20,0,29,1,3
2238,2,2022-04-10,0,9,0,1
2239,4,2022-02-05,1,27,0,2
2240,2,2022-03-28,0,15,0,1
2241,2,2022-03-25,1,22,1,1
2242,3,2022-04-04,1,32,0,2
2243,1,2022-03-26,1,11,0,3
2244,3,2018-12-13,0,37,0,1
2245,3,2021-07-13,1,26,0,1
2246,4,2022-04-19,1,26,0,2
2247,1,2022-04-04,1,7,0,3
2248,2,2022-02-06,0,31,0,2
2249,1,2022-01-22,0,28,0,3
2250,4,2019-04-19,0,27,1,2
2251,3,2022-04-15,0,12,1,2
2252,2,2018-10-12,0,29,0,1
2253,4,2021-10-24,0,27,0,1
2254,1,2022-04-06,0,7,0,1
2255,3,2022-03-07,0,36,1,2
2256,4,2022-01-31,0,48,1,2
2257,2,2016-11-27,0,34,0,1
2258,2,2022-04-20,0,26,0,2
2259,3,2022-02-16,1,38,0,1
2260,4,2022-03-23,0,29,0,2
2261,3,2022-01-10,0,8,0,2
2262,4,2017-02-04,0,16,0,2
2263,3,2021-02-05,0,18,0,1
2264,1,2021-07-20,0,13,0,1
2265,3,2021-09-14,0,42,0,1
2266,1,2022-01-31,1,24,0,2
2267,1,2022-01-01,1,14,0,1
2268,3,2022-04-30,1,32,1,2
2269,4,2021-01-25,0,48,0,2
2270,1,2021-10-30,0,28,0,3
2271,2,2022-02-26,0,34,0,1
2272,1,2022-02-10,0,11,0,1
2273,2,2022-01-25,1,25,0,3
2274,2,2021-12-10,0,11,1,2
2275,4,2021-02-15,0,28,0,1
2276,2,2021-07-26,0,27,0,1
2277,3,2019-03-13,0,17,0,1
2278,4,2022-01-19,1,32,0,2
2279,1,2022-03-16,0,45,0,3
2280,1,2022-04-25,0,33,1,1
2281,1,2021-12-14,1,43,1,1
2282,4,2022-03-08,1,19,0,3
2283,1,2018-01-15,0,31,0,3
2284,3,2022-03-21,0,18,0,2
2285,2,2022-01-23,0,27,0,1
2286,2,2022-01-26,1,32,0,2
2287,2,2021-06-16,0,33,1,3
2288,2,2021-01-10,1,22,0,1
2289,4,2022-03-03,0,7,0,2
2290,4,2022-04-02,0,30,0,1
2291,1,2022-01-21,0,30,0,3
2292,3,2021-01-23,1,28,0,1
2293,4,2022-04-09,0,50,0,3
2294,4,2022-04-26,0,14,0,2
2295,3,2017-08-18,0,33,0,2
2296,4,2022-04-28,0,30,0,3
2297,4,2019-05-30,0,41,0,3
2298,4,2016-12-07,0,16,1,2
2299,1,2022-04-26,0,50,0,3
2300,2,2021-03-15,0,42,0,2
2301,1,2022-01-11,0,43,0,3
2302,4,2022-02-16,0,24,0,3
2303,1,2022-01-28,0,7,0,3
2304,2,2022-01-16,0,33,0,3
2305,2,2022-02-03,1,26,1,1
2306,4,2017-09-23,0,31,0,2
2307,1,2021-10-19,0,14,0,3
2308,2,2022-02-17,0,21,1,2
2309,4,2022-02-24,1,18,0,2
2310,3,2022-01-18,0,8,0,2
2311,4,2022-01-25,0,27,0,2
2312,1,2022-03-31,0,27,0,2
2313,1,2022-04-16,1,16,0,1
2314,3,2022-03-10,1,24,1,2
2315,3,2022-01-28,1,26,1,2
2316,4,2018-04-17,0,38,0,2
2317,3,2020-07-31,1,18,1,1
2318,2,2022-02-14,1,23,0,1
2319,1,2022-01-22,0,25,0,2
2320,3,2022-02-01,0,11,0,1
2321,4,2022-01-22,1,7,1,2
2322,1,2018-03-03,1,31,0,2
2323,3,2020-08-29,0,31,0,2
2324,2,2022-01-29,1,17,0,2
2325,1,2021-09-13,0,31,0,2
2326,4,2021-03-18,0,10,0,2
2327,2,2017-07-11,0,31,0,2
2328,2,2022-01-13,1,19,0,3
2329,4,2022-01-15,0,30,1,2
2330,4,2018-10-27,0,23,0,2
2331,2,2020-05-17,1,27,0,3
2332,1,2019-01-24,1,32,1,3
2333,1,2021-04-11,1,18,0,2
2334,2,2022-04-24,0,28,0,2
2335,1,2022-01-21,0,63,0,1
2336,1,2021-07-05,0,13,0,3
2337,3,2022-03-09,1,30,0,1
2338,2,2020-07-10,0,8,0,2
2339,2,2019-01-10,0,27,0,1
2340,1,2022-01-13,1,17,0,3
2341,1,2017-04-03,1,19,1,2
2342,1,2022-01-21,1,25,0,1
2343,3,2022-02-19,1,25,0,1
2344,3,2022-03-25,0,34,0,1
2345,4,2022-04-25,0,15,0,3
2346,2,2020-04-15,1,22,1,3
2347,3,2021-01-04,0,61,0,1
2348,3,2022-02-04,0,27,1,2
2349,4,2022-04-27,1,31,0,1
2350,3,2020-12-06,0,33,0,1
2351,1,2021-11-18,1,41,1,3
2352,4,2022-03-29,1,29,0,2
2353,2,2022-03-02,0,16,0,3
2354,1,2019-06-09,0,18,0,3
2355,1,2022-03-23,1,18,1,1
2356,3,2016-12-31,0,59,0,1
2357,4,2022-01-16,1,30,0,2
2358,4,2021-11-03,1,24,0,1
2359,1,2021-01-13,0,27,0,3
2360,3,2022-03-07,1,13,0,2
2361,1,2022-03-28,0,45,1,1
2362,2,2020-01-20,1,10,0,3
2363,4,2018-10-06,0,46,0,3
2364,4,2022-01-05,0,40,0,2
2365,3,2022-02-11,1,27,1,2
2366,2,2019-12-18,1,16,0,1
2367,2,2022-03-24,0,38,1,1
2368,3,2020-02-01,1,12,0,2
2369,2,2021-06-07,1,43,1,1
2370,4,2022-04-21,1,26,1,1
2371,1,2022-04-08,1,27,0,3
2372,3,2022-03-10,0,44,0,2
2373,3,2022-02-03,0,37,0,2
2374,3,2022-04-26,0,28,0,2
2375,4,2016-11-12,1,7,0,2
2376,4,2021-11-22,0,20,1,3
2377,4,2021-09-20,1,19,0,2
2378,2,2018-12-31,1,24,0,3
2379,1,2022-04-14,1,19,0,1
2380,3,2022-02-03,0,9,0,3
2381,2,2022-04-02,1,11,0,1
2382,3,2022-01-21,1,21,0,3
2383,4,2022-01-01,1,16,0,1
2384,3,2021-02-11,1,28,0,1
2385,2,2022-02-08,0,29,0,1
2386,1,2022-04-29,0,36,0,1
2387,1,2022-01-30,1,21,0,2
2388,2,2022-01-19,1,13,0,1
2389,4,2022-01-31,1,30,0,1
2390,4,2022-01-04,0,8,0,3
2391,2,2021-07-31,0,31,0,1
2392,2,2019-08-28,1,68,1,3
2393,3,2022-03-02,1,70,0,3
2394,3,2022-02-21,0,20,0,1
2395,1,2019-05-25,1,10,0,3
2396,4,2020-04-24,1,42,0,2
2397,1,2022-04-14,0,56,0,1
2398,4,2021-12-05,0,26,0,1
2399,2,2022-01-30,1,76,1,1
2400,1,2022-01-13,1,16,0,3
2401,2,2022-01-26,0,34,0,1
2402,3,2022-01-04,0,57,0,1
2403,4,2022-01-13,1,14,0,3
2404,2,2022-03-25,0,27,0,2
2405,3,2022-03-21,0,35,1,3
2406,1,2022-01-01,0,48,0,1
2407,4,2022-02-04,0,29,0,1
2408,2,2022-03-25,0,39,0,3
2409,1,2022-04-25,0,9,0,1
2410,4,2021-11-29,0,34,0,2
2411,4,2022-02-08,0,26,0,2
2412,3,2022-04-25,1,12,0,2
2413,1,2022-01-03,0,43,0,3
2414,4,2022-04-22,0,24,0,2
2415,4,2022-04-07,0,50,1,3
2416,4,2018-03-31,0,9,0,2
2417,3,2022-04-28,1,63,0,3
2418,4,2022-03-10,1,34,0,1
2419,4,2021-07-29,0,21,0,3
2420,3,2020-01-10,1,7,0,2
2421,2,2021-01-16,1,30,0,3
2422,2,2021-03-10,0,41,0,1
2423,1,2022-03-01,1,35,0,3
2424,3,2022-03-25,1,28,0,1
2425,1,2017-11-20,0,16,0,3
2426,1,2021-03-30,0,22,0,3
2427,2,2021-05-23,1,31,1,1
2428,1,2021-08-10,0,19,0,3
2429,2,2020-07-11,0,36,0,1
2430,3,2021-09-04,0,6,1,1
2431,3,2022-04-04,0,30,0,2
2432,4,2019-06-09,0,9,1,3
2433,1,2022-02-05,1,18,0,3
2434,4,2017-12-09,0,9,0,3
2435,2,2022-01-17,1,29,0,1
2436,3,2020-01-11,0,16,0,1
2437,3,2021-04-05,0,42,1,1
2438,3,2020-05-13,0,22,1,1
2439,4,2022-03-18,0,29,0,3
2440,3,2021-12-21,1,20,0,3
2441,1,2022-03-27,0,18,0,3
2442,2,2022-02-20,0,27,0,1
2443,3,2022-02-10,0,32,0,3
2444,1,2022-03-07,0,7,1,1
2445,1,2020-05-13,1,35,0,1
2446,3,2022-03-03,1,18,1,2
2447,4,2022-02-22,1,22,0,2
2448,2,2016-07-19,0,13,0,3
2449,2,2022-02-14,1,31,1,1
2450,4,2018-11-19,1,27,0,3
2451,2,2020-01-14,0,43,0,3
2452,4,2019-03-04,1,31,0,2
2453,2,2021-11-22,0,18,0,2
2454,3,2021-11-06,1,14,0,3
2455,3,2021-10-29,1,29,0,1
2456,3,2021-09-22,1,17,1,3
2457,3,2021-10-14,1,38,0,1
2458,2,2022-01-04,0,9,0,1
2459,1,2022-04-21,1,27,0,3
2460,2,2021-11-17,0,29,1,3
2461,1,2020-10-02,0,31,0,1
2462,1,2022-02-27,1,40,1,2
2463,1,2019-12-06,0,40,0,3
2464,1,2022-01-02,0,33,1,3
2465,4,2022-03-02,1,33,0,2
2466,4,2022-01-08,1,27,1,2
2467,3,2020-08-07,1,28,1,2
2468,2,2022-04-13,0,30,0,1
2469,3,2018-03-09,0,31,0,1
2470,1,2020-01-26,0,25,0,3
2471,1,2022-01-15,0,31,0,1
2472,4,2022-03-04,1,25,0,2
2473,4,2020-06-28,1,24,0,2
2474,1,2022-02-18,1,18,0,3
2475,3,2022-02-27,0,10,0,2
2476,3,2018-06-30,1,13,0,1
2477,1,2022-03-29,0,32,1,1
2478,1,2022-01-20,0,8,0,3
2479,3,2017-05-13,0,36,0,2
2480,1,2022-01-04,1,65,0,3
2481,2,2021-08-25,1,33,1,1
2482,4,2022-02-05,0,12,1,2
2483,4,2018-05-02,1,18,0,3
2484,3,2016-09-20,1,22,0,1
2485,1,2022-04-05,0,26,0,3
2486,1,2021-01-08,1,33,0,2
2487,4,2022-03-20,0,8,1,2
2488,3,2021-12-04,0,33,0,3
2489,3,2022-01-05,0,23,1,2
2490,3,2017-04-13,1,36,0,1
2491,3,2022-03-17,0,30,0,3
2492,4,2022-01-14,0,28,1,1
2493,4,2021-12-15,1,28,1,2
2494,1,2016-12-20,0,28,0,3
2495,3,2020-07-06,0,46,1,1
2496,2,2017-12-28,1,39,0,3
2497,3,2019-12-12,0,34,0,1
2498,2,2022-03-20,1,49,0,1
2499,3,2022-04-04,1,28,1,3
2500,1,2016-07-26,0,36,0,3
2501,1,2021-02-18,1,71,0,3
2502,3,2022-01-27,0,21,0,2
2503,4,2022-04-09,0,43,0,1
2504,1,2022-02-07,1,22,0,2
2505,4,2022-04-27,0,32,0,3
2506,3,2021-07-02,0,32,0,1
2507,2,2022-02-05,1,34,0,3
2508,3,2022-04-27,0,14,0,2
2509,2,2018-09-28,0,23,0,1
2510,4,2018-12-21,0,31,0,3
2511,2,2022-03-11,0,8,0,3
2512,1,2021-01-21,1,26,0,3
2513,2,2018-01-27,0,27,1,3
2514,4,2022-02-25,0,45,0,2
2515,2,2017-07-30,1,59,0,3
2516,3,2022-03-25,0,24,0,2
2517,1,2021-06-14,0,21,1,2
2518,2,2022-01-24,0,28,0,2
2519,2,2021-09-17,0,27,0,1
2520,2,2022-01-11,0,47,0,1
2521,4,2022-01-23,0,33,0,2
2522,2,2022-02-14,0,28,0,1
2523,4,2018-11-19,0,32,0,2
2524,2,2022-02-04,0,46,0,2
2525,4,2016-09-03,1,41,0,3
2526,4,2022-02-24,1,30,0,2
2527,1,2020-06-28,1,31,1,3
2528,1,2021-01-01,0,25,1,2
2529,3,2019-11-15,0,41,0,2
2530,2,2022-04-13,1,50,0,3
2531,4,2022-03-11,1,31,0,1
2532,3,2021-06-29,1,14,0,2
2533,2,2020-08-22,0,31,0,2
2534,4,2018-11-02,1,24,1,2
2535,2,2022-01-01,0,34,1,1
2536,1,2021-10-09,1,27,0,1
2537,1,2020-07-11,0,9,0,3
2538,3,2022-04-07,1,31,0,3
2539,1,2022-03-25,0,8,0,1
2540,1,2021-09-05,0,14,1,3
2541,3,2019-05-29,0,32,0,2
2542,1,2021-09-17,1,23,0,2
2543,4,2021-11-28,1,31,0,1
2544,1,2022-01-15,0,19,0,3
2545,1,2018-09-27,0,34,0,3
2546,1,2022-03-22,1,14,0,3
2547,2,2020-02-13,0,33,0,3
2548,3,2022-01-12,1,30,0,2
2549,3,2022-02-01,1,17,0,3
2550,4,2016-07-07,1,13,0,2
2551,1,2021-08-08,0,33,0,3
2552,1,2018-03-12,0,11,1,3
2553,1,2022-01-30,0,35,0,2
2554,1,2022-02-23,0,37,0,1
2555,3,2020-07-01,1,43,0,2
2556,1,2021-12-01,0,17,0,1
2557,4,2021-05-11,0,39,0,1
2558,4,2017-01-07,0,41,0,3
2559,3,2022-01-18,0,15,0,1
2560,4,2021-10-23,0,31,0,1
2561,4,2022-01-18,1,32,0,3
2562,4,2019-05-05,0,12,1,2
2563,2,2020-05-23,0,12,0,3
2564,1,2022-03-29,0,20,0,2
2565,4,2022-02-14,0,47,0,2
2566,3,2022-03-04,0,15,0,3
2567,1,2022-04-20,0,27,0,3
2568,1,2021-08-13,1,14,1,2
2569,2,2016-10-17,1,35,0,3
2570,1,2022-04-28,0,37,0,1
2571,1,2022-02-14,0,28,0,2
2572,1,2021-03-15,0,18,0,1
2573,1,2018-06-07,0,28,0,3
2574,2,2022-03-28,0,33,0,2
2575,2,2020-10-29,1,29,0,1
2576,3,2022-03-18,0,26,0,2
2577,2,2022-04-01,0,21,0,1
2578,4,2022-01-04,0,27,0,2
2579,1,2022-02-20,0,42,0,1
2580,4,2022-03-13,0,35,0,1
2581,4,2021-12-19,0,28,0,2
2582,3,2018-01-15,1,7,0,1
2583,2,2022-03-03,1,23,0,1
2584,1,2022-04-03,1,32,1,3
2585,4,2018-12-04,0,38,0,2
2586,1,2020-06-18,1,30,0,2
2587,2,2022-03-18,0,12,0,3
2588,3,2020-05-16,0,14,0,3
2589,4,2022-01-18,0,27,0,2
2590,3,2022-03-25,0,76,0,2
2591,2,2022-04-14,0,15,0,1
2592,4,2020-02-10,1,16,0,2
2593,4,2022-03-05,1,6,0,3
2594,1,2022-04-11,0,27,0,3
2595,4,2020-05-09,0,22,0,3
2596,2,2021-07-03,1,46,1,2
2597,2,2022-01-14,0,28,0,3
2598,3,2022-04-29,1,26,0,2
2599,4,2020-03-15,0,29,0,1
2600,1,2021-08-04,0,35,0,2
2601,1,2021-08-14,0,38,1,3
2602,4,2022-01-24,0,9,1,1
2603,2,2022-03-07,0,22,1,1
2604,4,2022-02-24,1,39,1,2
2605,4,2022-03-22,0,11,0,1
2606,1,2020-08-19,0,30,0,3
2607,2,2019-08-31,0,29,0,3
2608,2,2022-01-10,0,41,0,3
2609,2,2021-10-15,0,36,0,2
2610,2,2022-04-27,1,28,0,2
2611,4,2022-03-19,0,34,0,2
2612,2,2022-04-24,1,21,0,1
2613,4,2022-01-28,0,43,0,2
2614,1,2018-02-24,0,38,0,1
2615,2,2022-03-09,0,22,0,2
2616,3,2021-11-08,1,11,0,1
2617,3,2019-01-13,1,25,1,1
2618,4,2021-03-07,0,25,0,3
2619,3,2021-01-19,1,59,0,1
2620,1,2022-03-03,1,34,0,3
2621,4,2022-04-21,0,29,0,2
2622,1,2022-04-19,0,33,0,2
2623,2,2022-04-12,0,31,1,2
2624,1,2020-04-07,0,31,0,3
2625,4,2021-09-10,0,47,1,3
2626,4,2017-12-23,1,26,0,1
2627,1,2018-11-27,0,6,0,1
2628,3,2022-02-10,1,8,0,3
2629,3,2022-04-11,0,33,0,2
2630,2,2022-02-25,0,16,0,2
2631,4,2021-07-12,0,6,0,2
2632,2,2021-07-30,1,7,0,3
2633,2,2019-11-06,1,29,1,2
2634,3,2021-06-13,0,32,0,2
2635,2,2016-08-03,1,29,0,3
2636,4,2018-08-17,0,36,0,3
2637,2,2022-03-18,1,12,0,1
2638,1,2019-11-18,1,27,0,3
2639,3,2016-07-30,0,6,0,1
2640,1,2019-12-02,0,21,0,3
2641,1,2022-04-22,0,30,0,2
2642,1,2019-05-12,1,28,0,3
2643,2,2022-04-10,1,50,1,1
2644,2,2022-03-11,1,7,0,3
2645,3,2022-03-06,0,54,0,3
2646,1,2021-03-26,1,23,0,2
2647,1,2021-03-20,1,21,0,2
2648,4,2016-11-18,0,11,0,3
2649,4,2022-04-12,1,15,0,3
2650,3,2022-01-14,0,21,0,3
2651,2,2021-05-29,0,12,0,2
2652,2,2022-03-23,1,25,1,3
2653,1,2022-04-03,1,18,0,3
2654,2,2022-01-15,1,25,0,2
2655,3,2022-04-19,0,12,0,2
2656,2,2017-02-09,1,35,0,2
2657,4,2017-04-02,0,39,1,1
2658,2,2016-07-07,0,33,1,1
2659,4,2022-03-28,0,33,0,2
2660,2,2017-07-12,0,52,0,3
2661,3,2021-05-29,0,21,0,3
2662,4,2022-01-26,0,58,0,2
2663,4,2022-03-14,0,18,0,2
2664,4,2022-04-19,0,9,0,3
2665,4,2018-01-15,1,22,0,1
2666,1,2021-08-19,0,34,0,3
2667,3,2021-03-27,1,32,0,2
2668,4,2022-01-27,0,29,0,1
2669,3,2022-04-06,0,42,0,2
2670,4,2022-04-24,1,30,1,3
2671,4,2021-06-20,0,34,0,1
2672,1,2019-05-07,1,29,1,2
2673,4,2022-03-04,0,49,0,2
2674,1,2021-12-23,1,26,0,3
2675,4,2022-02-16,1,21,0,2
2676,3,2021-09-12,0,11,1,1
2677,1,2022-04-14,0,30,0,3
2678,1,2021-05-19,1,29,0,3
2679,2,2021-01-28,1,14,0,3
2680,1,2022-03-11,0,9,0,3
2681,1,2022-03-21,1,29,1,2
2682,2,2018-12-14,1,35,1,3
2683,2,2017-09-22,1,20,0,1
2684,1,2021-08-28,0,33,0,2
2685,3,2022-04-06,0,34,0,2
2686,1,2019-03-06,1,27,1,3
2687,1,2019-11-15,0,9,0,1
2688,2,2022-03-01,1,30,0,1
2689,3,2021-02-01,0,34,0,3
2690,1,2022-04-15,0,20,0,3
2691,4,2018-11-16,0,28,0,3
2692,2,2022-03-03,1,43,0,2
2693,3,2016-07-19,0,55,0,2
2694,2,2022-01-20,1,20,0,1
2695,1,2019-03-12,0,27,0,2
2696,3,2022-01-18,0,19,0,1
2697,3,2017-07-24,0,42,0,2
2698,1,2017-07-21,0,33,0,3
2699,1,2022-01-09,1,22,0,2
2700,3,2022-03-18,1,41,0,2
2701,2,2021-10-19,0,28,0,1
2702,3,2022-03-27,0,28,0,2
2703,2,2018-08-22,0,15,1,3
2704,2,2022-01-18,0,16,1,1
2705,4,2021-05-07,0,42,0,2
2706,3,2022-01-13,0,25,0,3
2707,4,2019-02-06,0,30,0,2
2708,2,2022-02-24,1,12,0,3
2709,3,2022-03-18,1,13,0,2
2710,1,2021-06-12,1,26,0,3
2711,3,2021-07-24,1,10,0,3
2712,3,2017-09-23,1,45,0,2
2713,2,2021-01-02,0,13,1,1
2714,1,2022-02-17,0,9,0,3
2715,1,2019-07-16,0,62,0,3
2716,2,2022-02-12,0,24,0,1
2717,2,2022-03-11,0,32,0,3
2718,1,2022-04-01,0,25,0,2
2719,1,2020-01-18,0,20,0,2
2720,4,2021-01-17,1,22,0,3
2721,2,2022-03-24,0,32,0,1
2722,2,2022-03-19,0,26,0,1
2723,2,2022-01-27,0,28,0,2
2724,4,2022-01-28,0,12,0,3
2725,4,2018-01-15,0,10,0,1
2726,2,2021-10-20,1,26,0,1
2727,3,2016-11-06,0,15,0,1
2728,1,2021-05-12,1,40,0,1
2729,4,2022-04-01,1,19,0,2
2730,3,2019-09-10,1,16,0,2
2731,2,2018-02-27,1,38,0,3
2732,1,2021-08-23,1,14,0,2
2733,1,2021-08-14,0,14,0,3
2734,2,2020-12-12,1,33,0,3
2735,2,2022-02-13,0,12,0,3
2736,2,2021-10-19,1,47,1,1
2737,3,2020-01-28,1,42,1,2
2738,4,2022-03-01,1,23,0,1
2739,3,2022-03-07,0,16,0,2
2740,4,2020-11-08,1,60,0,1
2741,2,2022-02-11,1,27,0,1
2742,1,2022-02-08,0,7,0,3
2743,4,2022-02-14,1,25,0,1
2744,2,2019-07-09,1,29,0,3
2745,2,2018-04-23,1,13,1,3
2746,4,2022-04-29,1,14,0,2
2747,1,2022-02-06,0,64,0,2
2748,3,2022-03-16,0,27,1,3
2749,1,2019-10-27,1,29,0,3
2750,3,2022-01-04,0,29,1,2
2751,4,2022-03-03,1,21,0,2
2752,1,2022-01-12,1,16,0,3
2753,3,2016-08-25,1,21,0,2
2754,2,2019-12-31,1,20,1,1
2755,3,2020-01-19,1,12,0,1
2756,1,2021-09-01,0,79,0,3
2757,4,2022-04-09,0,57,0,3
2758,4,2022-02-13,1,14,0,3
2759,1,2022-02-19,0,27,0,3
2760,2,2021-01-27,0,8,0,1
2761,3,2022-04-11,0,19,0,2
2762,1,2022-01-04,1,35,0,3
2763,3,2020-01-21,0,30,0,3
2764,2,2020-03-14,0,26,0,1
2765,3,2021-09-02,1,29,0,1
2766,2,2017-10-31,1,22,0,1
2767,1,2021-11-29,0,44,0,3
2768,4,2022-03-07,1,17,1,3
2769,4,2020-06-25,0,18,0,1
2770,3,2022-01-29,0,23,1,2
2771,3,2022-03-02,1,60,0,3
2772,1,2021-07-02,0,42,0,1
2773,1,2022-02-16,1,23,1,3
2774,4,2020-03-31,1,10,0,2
2775,2,2020-01-30,1,48,0,3
2776,4,2022-02-26,1,50,0,3
2777,2,2022-01-09,0,25,1,3
2778,4,2016-09-14,1,7,0,2
2779,4,2022-04-13,0,22,0,2
2780,2,2022-03-16,0,17,0,2
2781,3,2021-09-19,1,19,0,1
2782,3,2022-03-10,1,16,0,2
2783,4,2022-01-23,1,33,0,1
2784,4,2022-03-25,0,33,0,3
2785,2,2022-01-02,0,29,0,2
2786,1,2019-04-29,0,29,0,3
2787,1,2022-01-01,1,26,1,1
2788,2,2021-02-22,0,45,0,2
2789,4,2022-04-13,0,11,0,2
2790,1,2022-04-16,1,49,0,2
2791,3,2022-04-08,0,8,1,3
2792,4,2021-11-26,1,29,0,1
2793,3,2021-06-09,1,22,1,1
2794,3,2021-05-13,0,29,0,1
2795,4,2022-01-15,1,26,0,1
2796,4,2021-04-27,0,28,0,1
2797,1,2022-04-17,0,21,0,2
2798,2,2021-05-14,0,23,0,1
2799,4,2022-04-27,0,27,1,2
2800,1,2022-01-05,1,44,0,2
2801,1,2018-03-02,1,47,0,2
2802,3,2022-03-21,1,12,0,2
2803,4,2020-04-10,0,28,0,3
2804,4,2019-11-17,1,20,0,1
2805,2,2018-12-01,0,33,1,3
2806,2,2019-09-06,0,8,1,3
2807,2,2022-03-26,1,45,1,2
2808,3,2021-12-16,0,9,1,1
2809,3,2021-02-16,0,40,0,1
2810,4,2022-04-10,0,18,0,1
2811,1,2022-03-19,0,30,0,3
2812,3,2022-04-24,1,7,0,2
2813,3,2017-08-04,0,33,1,1
2814,1,2022-02-19,0,34,0,2
2815,1,2021-08-02,1,52,0,2
2816,3,2020-08-17,0,6,0,2
2817,2,2021-03-03,0,48,0,2
2818,2,2019-05-20,0,32,0,3
2819,1,2019-07-16,1,18,0,2
2820,1,2017-08-10,1,14,1,2
2821,2,2021-05-18,0,8,0,1
2822,4,2018-03-13,1,32,0,1
2823,2,2022-03-06,0,54,0,3
2824,2,2019-12-05,0,20,0,3
2825,4,2022-01-16,0,24,0,1
2826,4,2021-03-17,1,47,0,1
2827,2,2022-03-11,1,8,0,1
2828,3,2022-03-22,0,27,0,2
2829,4,2022-02-25,0,31,1,2
2830,2,2022-01-04,0,25,1,1
2831,1,2017-12-22,0,30,0,2
2832,1,2022-03-21,0,17,0,2
2833,1,2022-02-28,1,31,0,2
2834,4,2018-08-27,1,34,0,3
2835,3,2018-03-22,0,21,0,1
2836,1,2016-08-25,0,39,0,1
2837,1,2022-02-23,0,31,0,3
2838,2,2020-11-19,1,34,0,3
2839,1,2022-02-01,1,26,0,1
